RespondentId,ArticleId,ExternalId,Partisanship,Polarity,Pro-,Anti-
25861001,2913569,0,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980793,10770818,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980849,10771396,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861001,2980879,10772113,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980910,10772449,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980911,10772450,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980912,10772451,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980922,10772692,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980924,10772697,Onbevooroordeeld,Niet bevooroordeeld,,
25861001,2980969,10773661,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861001,2980970,10773662,Onbevooroordeeld,Niet bevooroordeeld,,
25861007,2978903,10766053,Onbevooroordeeld,Niet bevooroordeeld,,
25861007,2978904,10766054,Onbevooroordeeld,Niet bevooroordeeld,,
25861007,2978916,10766113,Onbevooroordeeld,Niet bevooroordeeld,,
25861007,2978918,10766115,Onbevooroordeeld,Niet bevooroordeeld,,
25861007,2979073,10766847,Onbevooroordeeld,Niet bevooroordeeld,-,-
25861007,2979108,10767089,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861007,2979378,10768704,Onbevooroordeeld,Niet bevooroordeeld,,
25861007,2979382,10768708,Onbevooroordeeld,Niet bevooroordeeld,,
25861032,3001798,10796126,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861032,3001800,10796132,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861032,3001902,10798672,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963166,10749319,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963167,10749320,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963174,10749479,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963195,10750212,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963204,10750403,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963210,10751306,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963211,10751307,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963212,10751308,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963214,10751310,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963215,10751311,Onbevooroordeeld,Links;Niet bevooroordeeld,,
25861035,2963217,10751313,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963218,10751314,Onbevooroordeeld,Niet bevooroordeeld,,
25861035,2963219,10751315,Onbevooroordeeld,Niet bevooroordeeld,,
25861036,2963444,10749033,Extreem bevooroordeeld,Links,,
25861036,2963590,10751501,Bevooroordeeld,Links,,
25861036,2963639,10751912,Weet niet / onmogelijk om te bepalen,Conservatief,,
25861048,2946578,10730442,Bevooroordeeld,Links,pro links,
25861048,2946641,10730806,Bevooroordeeld,Links,pro links,pro links
25861088,2960269,10744653,Redelijk onbevooroordeeld,Weet niet,,
25861139,2946514,10728879,Redelijk onbevooroordeeld,Progressief,,
25861139,2946621,10730662,Bevooroordeeld,Links,GL eh Jesse.,N.v.t.
25861139,2946641,10730806,Enigszins bevooroordeeld,Progressief,"Het perspectief van de media is meer links dan rechts, terwijl alle stemmen in een regionaal blad aan bod dienen te komen.","Niet positief in de richting van FvD, ongeacht mijn eigen perspectief."
25861153,2999813,10796903,Enigszins bevooroordeeld,Links,,
25861153,3002587,10796427,Redelijk onbevooroordeeld,Conservatief;Niet bevooroordeeld,,
25861153,3002746,10797500,Bevooroordeeld,Anders,,
25861153,3002801,10797685,Enigszins bevooroordeeld,Progressief,,
25861153,3002971,10798624,Enigszins bevooroordeeld,Progressief,,
25861155,2974182,10761952,Bevooroordeeld,Links;Progressief;Anders,pro-klimaatalarmisme,
25861155,2974184,10761954,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974185,10761955,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974186,10761960,Redelijk onbevooroordeeld,Progressief,,
25861155,2974187,10761961,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974189,10761981,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974211,10762396,Weet niet / onmogelijk om te bepalen,Anders,,
25861155,2974212,10762398,Enigszins bevooroordeeld,Anders,,
25861155,2974213,10762401,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974214,10762767,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974215,10762768,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974216,10762769,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974234,10762989,Redelijk onbevooroordeeld,Anders,,
25861155,2974235,10762990,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974240,10762995,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974251,10763150,Onbevooroordeeld,Niet bevooroordeeld,,
25861155,2974252,10763151,Onbevooroordeeld,Niet bevooroordeeld,,
25861157,2984841,10775150,Enigszins bevooroordeeld,Weet niet,,
25861157,2984884,10775364,Redelijk onbevooroordeeld,Progressief,,
25861157,2984929,10775683,Bevooroordeeld,Niet bevooroordeeld,,
25861157,2985023,10776242,Enigszins bevooroordeeld,Links,,
25861157,2985024,10776243,Enigszins bevooroordeeld,Rechts,,
25861157,2985035,10776298,Onbevooroordeeld,Niet bevooroordeeld,,
25861157,2985036,10776300,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861157,2985126,10776698,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861157,2985258,10777357,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861183,2910447,10667718,Onbevooroordeeld,Weet niet,pro mensen bijvoorbeeld in Groningen die met hun handen in het haar zitten,"anti politici die eerst praten en dan pas nadenken, maar dat is wel typisch vvd"
25861183,2910454,10667756,Enigszins bevooroordeeld,Anders,pro het mooie oude Zuid,anti het negeren van de menselijke maat in deze megalomane bebouwing
25861183,2910455,10667757,Enigszins bevooroordeeld,Anders,"pro - ik lees altijd alle ingezonden brieven. Soms ben ik het er mee eens, soms niet. Maar wees blij dat dit kan in dit land, gewoon voor je mening uitkomen.",anti - soms zitten er echt domme brieven tussen. Maar dat geeft ook wel weer duidelijkheid.
25861183,2910457,10667759,Redelijk onbevooroordeeld,Progressief,pro democratie,anti mensen die alles wat ons als democraten heilig aan hun laars lijken te lappen
25861183,2910468,10667922,Bevooroordeeld,Progressief,pro weldenkende conservatieven,anti rechtse rakkers
25861183,2910469,10667923,Enigszins bevooroordeeld,Progressief,pro het weldenkende europa,anti reactionaire boeven
25861183,2910470,10667924,Bevooroordeeld,Anders,pro mensen die rekening houden met elkaar,anti hufters
25861183,2910473,10667929,Redelijk onbevooroordeeld,Anders,pro politiek Amsterdam dat de overlast van firma's zoals AirBnB terug willen dringen,"anti de Air BnB's van deze wereld, die meer kwaad doen dan goed "
25861183,2910480,10667943,Enigszins bevooroordeeld,Anders,pro democratie,anti extremisten
25861183,2910482,10667947,Weet niet / onmogelijk om te bepalen,Anders,,anti domme toeristen
25861183,2910484,10667950,Onbevooroordeeld,Niet bevooroordeeld,,
25861183,2910485,10667952,Redelijk onbevooroordeeld,Conservatief,"pro yuppen, die geen onaangepaste mensen in hun achtertuin wensen ",anti stadsnomaden die het liefst zelf hun bestaan willen inkleden.
25861183,2910487,10667961,Enigszins bevooroordeeld,Weet niet,pro beter openbaar vervoer,anti GVB
25861197,3006233,10805453,Onbevooroordeeld,Niet bevooroordeeld,,
25861197,3008311,0,Onbevooroordeeld,Niet bevooroordeeld,,
25861197,3008460,10804035,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861197,3008513,10804533,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861197,3008722,10805621,Onbevooroordeeld,Niet bevooroordeeld,,
25861198,2945738,10728188,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861198,2946125,10730579,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861198,2949297,10728105,Enigszins bevooroordeeld,Weet niet,Meningen van mensen is altijd persoonlijk,
25861198,2949298,10728106,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861198,2949302,10728110,Enigszins bevooroordeeld,Weet niet,Persoonlijke mening maar wel twee kanten belicht over dit onderwerp,
25861198,2949437,10728877,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861198,2949696,10730572,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861198,2949698,10730575,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861198,2949701,10730578,Onbevooroordeeld,Niet bevooroordeeld,,
25861205,2915197,10675598,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915292,10679466,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915293,10679467,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915717,10677264,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915720,10677260,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915721,10678096,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915724,0,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861205,2915725,0,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861207,2963543,10750589,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861207,2963554,10750702,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861207,2963560,10750709,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861207,2963590,10751501,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861207,2963628,10751786,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861208,2961729,10745657,Onbevooroordeeld,Anders,,
25861208,2961782,10747044,Onbevooroordeeld,Anders,,
25861208,2961800,10747311,Onbevooroordeeld,Anders,,
25861208,2961806,10747337,Bevooroordeeld,Links;Anders,,
25861208,2961822,10747996,Onbevooroordeeld,Niet bevooroordeeld,,
25861208,2961823,10747997,Onbevooroordeeld,Niet bevooroordeeld,,
25861208,2961825,10748052,Bevooroordeeld,Anders,,
25861213,2943274,10723155,Enigszins bevooroordeeld,Weet niet,,
25861213,2943337,10723126,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861213,2943341,10723216,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861213,2943348,10723229,Onbevooroordeeld,Niet bevooroordeeld,,
25861213,2943351,10723243,Onbevooroordeeld,Niet bevooroordeeld,,
25861215,2916531,10681652,Enigszins bevooroordeeld,Links,pro SP,
25861215,2916533,10681869,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861215,2916583,10683404,Enigszins bevooroordeeld,Links,Pro D66,Geen CDA genoemd.
25861223,2954844,10740754,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861223,2954851,10740804,Onbevooroordeeld,Niet bevooroordeeld,,
25861223,2954901,10742576,Enigszins bevooroordeeld,Progressief,,
25861223,2954903,10742655,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861243,2961371,10746776,Onbevooroordeeld,Niet bevooroordeeld,N.v.t,N.v.t.
25861243,2961378,10746858,Enigszins bevooroordeeld,Rechts;Conservatief,Pro-Trump,N.v.t.
25861243,2961379,10746918,Enigszins bevooroordeeld,Progressief,"Pro-progressieven,",N.v.t.
25861244,2919158,10684791,Onbevooroordeeld,Niet bevooroordeeld,,
25861244,2919203,10686232,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961728,10745656,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961729,10745657,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961756,10746704,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961757,10746705,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961800,10747311,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961803,10747314,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961806,10747337,Onbevooroordeeld,Niet bevooroordeeld,,
25861245,2961825,10748052,Onbevooroordeeld,Niet bevooroordeeld,,
25861252,2985023,10776242,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861252,2985035,10776298,Onbevooroordeeld,Niet bevooroordeeld,,
25861254,2987630,10779864,Onbevooroordeeld,Weet niet,,
25861254,2987642,10779954,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861254,2987671,10780277,Onbevooroordeeld,Weet niet,,
25861262,2961729,10745657,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961734,10746032,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961796,10747305,Redelijk onbevooroordeeld,Anders,,
25861262,2961798,10747309,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961799,10747310,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961803,10747314,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961818,10747990,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961819,10747991,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961820,10747992,Onbevooroordeeld,Niet bevooroordeeld,,
25861262,2961825,10748052,Onbevooroordeeld,Niet bevooroordeeld,,
25861270,2913838,10676582,Bevooroordeeld,Niet bevooroordeeld,,
25861270,2913922,10676970,Onbevooroordeeld,Niet bevooroordeeld,,
25861270,2914086,10678022,Onbevooroordeeld,Niet bevooroordeeld,,
25861292,2965834,10749080,Enigszins bevooroordeeld,Progressief,,
25861292,2965847,10749175,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861292,2965991,10749893,Redelijk onbevooroordeeld,Weet niet,,
25861292,2966123,10750588,Onbevooroordeeld,Niet bevooroordeeld,,
25861292,2966144,10750666,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861292,2966145,10750668,Onbevooroordeeld,Niet bevooroordeeld,,
25861292,2966264,10751718,Onbevooroordeeld,Niet bevooroordeeld,,
25861292,2966265,10751719,Onbevooroordeeld,Niet bevooroordeeld,,
25861305,2912419,10672750,Onbevooroordeeld,Niet bevooroordeeld,,
25861305,2912426,10672764,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25861305,2912428,10672766,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861305,2912459,10674428,Enigszins bevooroordeeld,Progressief,,
25861316,3000601,10796327,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000603,10796356,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000608,10796543,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000609,10796548,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000611,10796550,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000618,10796649,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000631,10797592,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000635,10797724,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000637,10797726,Onbevooroordeeld,Niet bevooroordeeld,,
25861316,3000657,10798634,Extreem bevooroordeeld,Links,Pro Europa en pro de zgn. elite,Ante Engeland en May
25861389,2968926,10753307,Enigszins bevooroordeeld,Links,,
25861389,2968972,10753573,Redelijk onbevooroordeeld,Links,,
25861389,2969000,10753772,Onbevooroordeeld,Niet bevooroordeeld,,
25861389,2969001,10753774,Onbevooroordeeld,Niet bevooroordeeld,,
25861389,2969002,10753775,Onbevooroordeeld,Niet bevooroordeeld,,
25861389,2969102,10754145,Bevooroordeeld,Conservatief,,
25861389,2969308,10755456,Onbevooroordeeld,Niet bevooroordeeld,,
25861389,2969309,10755457,Redelijk onbevooroordeeld,Progressief,,
25861389,2969311,10755460,Onbevooroordeeld,Niet bevooroordeeld,,
25861394,2912499,10672773,Onbevooroordeeld,Niet bevooroordeeld,,
25861406,2915290,10679463,Onbevooroordeeld,Anders,,
25861406,2915292,10679466,Redelijk onbevooroordeeld,Conservatief,,
25861406,2915293,10679467,Onbevooroordeeld,Niet bevooroordeeld,,
25861406,2915297,10679479,Onbevooroordeeld,Links,,
25861406,2915720,10677260,Onbevooroordeeld,Links,,
25861406,2915725,0,Onbevooroordeeld,Links,,
25861406,2915726,0,Onbevooroordeeld,Niet bevooroordeeld,,
25861409,2966550,10753774,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861409,2968973,10753574,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861409,2969081,10754072,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861409,2969308,10755456,Onbevooroordeeld,Niet bevooroordeeld,,
25861443,2945048,10723825,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861443,2945076,10724115,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861443,2945077,10724116,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861443,2945466,10726393,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861457,2916967,10682034,Onbevooroordeeld,Niet bevooroordeeld,,
25861457,2917074,10683207,Onbevooroordeeld,Niet bevooroordeeld,,
25861457,2917076,10683209,Onbevooroordeeld,Niet bevooroordeeld,,
25861457,2917080,10683388,Onbevooroordeeld,Niet bevooroordeeld,,
25861478,2871101,10591880,Redelijk onbevooroordeeld,Weet niet,,
25861480,2916511,10680572,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916512,10680573,Bevooroordeeld,Weet niet,,
25861480,2916513,10680577,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916514,10680578,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916531,10681652,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916533,10681869,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916536,10681912,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916540,10681916,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916541,10681944,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916544,10681947,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916582,10683121,Onbevooroordeeld,Niet bevooroordeeld,,
25861480,2916583,10683404,Onbevooroordeeld,Niet bevooroordeeld,,
25861489,3003716,10800219,Onbevooroordeeld,Niet bevooroordeeld,,
25861489,3003718,10800221,Redelijk onbevooroordeeld,Anders,,
25861489,3003723,10800490,Onbevooroordeeld,Anders,,
25861489,3003725,10800492,Enigszins bevooroordeeld,Progressief,,
25861489,3003730,10800637,Onbevooroordeeld,Niet bevooroordeeld,,
25861489,3003761,10802025,Onbevooroordeeld,Niet bevooroordeeld,,
25861503,2983013,10775943,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861507,2910493,10668271,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861507,2910513,10669076,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861507,2910543,10670435,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861507,2910545,10670562,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861512,2963542,10750588,Onbevooroordeeld,Niet bevooroordeeld,,
25861512,2963553,10750701,Onbevooroordeeld,Niet bevooroordeeld,,
25861512,2963584,10751495,Onbevooroordeeld,Niet bevooroordeeld,,
25861512,2963592,10751503,Onbevooroordeeld,Niet bevooroordeeld,,
25861512,2963628,10751786,Onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959024,10740397,Onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959110,10740634,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959111,10740635,Enigszins bevooroordeeld,Links,,
25861525,2959176,10740965,Onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959238,10741447,Onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959239,10741448,Onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959241,10741450,Onbevooroordeeld,Niet bevooroordeeld,,
25861525,2959339,10741949,Bevooroordeeld,Weet niet,,
25861525,2959376,10742191,Onbevooroordeeld,Niet bevooroordeeld,,
25861531,2963167,10749320,Onbevooroordeeld,Niet bevooroordeeld,,
25861531,2963215,10751311,Onbevooroordeeld,Niet bevooroordeeld,,
25861534,2871147,10593544,Onbevooroordeeld,Progressief,voor een goed resultaat of dat nu links os rechts is; liever een gezamenlijk standpunt zonder vooroordelen,Niet voor of tegen; gewoon neutrale infoametie
25861534,2871153,10593552,Onbevooroordeeld,Anders,niet voor of tegen; neutrale informatie,niet voor of tegen; neutrale informatie
25861541,2954900,10742575,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861541,2954901,10742576,Redelijk onbevooroordeeld,Links,,
25861541,2954902,10742577,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861541,2954903,10742655,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861541,2954904,10742658,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861541,2954908,10743018,Enigszins bevooroordeeld,Niet bevooroordeeld,"pro de Jonge
Ik miste mijns inziens beoordeling van diplomatieke voorzitster",
25861548,2987581,10779372,Onbevooroordeeld,Niet bevooroordeeld,,
25861548,2987629,10779863,Onbevooroordeeld,Niet bevooroordeeld,,
25861548,2987643,10779955,Onbevooroordeeld,Niet bevooroordeeld,,
25861548,2987677,10780283,Onbevooroordeeld,Progressief,,
25861556,2980228,10771203,Redelijk onbevooroordeeld,Weet niet,,
25861556,2980262,10772707,Onbevooroordeeld,Niet bevooroordeeld,,
25861568,2974508,10766162,Redelijk onbevooroordeeld,Weet niet,,
25861568,2974509,10766163,Onbevooroordeeld,Niet bevooroordeeld,,
25861568,2974525,10766740,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861568,2974528,10766820,Onbevooroordeeld,Niet bevooroordeeld,,
25861568,2974530,10767160,Redelijk onbevooroordeeld,Links,,
25861568,2974533,10767319,Onbevooroordeeld,Niet bevooroordeeld,,
25861568,2974535,10767321,Redelijk onbevooroordeeld,Links,,
25861568,2974548,10767936,Onbevooroordeeld,Niet bevooroordeeld,,
25861568,2974555,10768010,Onbevooroordeeld,Niet bevooroordeeld,,
25861568,2974566,10768817,Bevooroordeeld,Links,,
25861568,2974568,10768819,Onbevooroordeeld,Niet bevooroordeeld,,
25861569,3003710,10799988,Onbevooroordeeld,Niet bevooroordeeld,,
25861569,3003711,10799989,Weet niet / onmogelijk om te bepalen,Conservatief,,
25861569,3003730,10800637,Extreem bevooroordeeld,Conservatief,,
25861569,3003734,10800767,Bevooroordeeld,Conservatief,,Aan de lezer wordt geen vrij keuze overgelaten 
25861569,3003742,10801301,Onbevooroordeeld,Niet bevooroordeeld,,
25861569,3003743,10801302,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25861651,2916967,10682034,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861651,2917945,10681641,Enigszins bevooroordeeld,Weet niet,,
25861667,2981179,10771635,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946255,10727513,Redelijk onbevooroordeeld,Anders;Niet bevooroordeeld,,
25861673,2946281,10729045,Onbevooroordeeld,Anders,,
25861673,2946282,10729046,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946283,10729047,Redelijk onbevooroordeeld,Anders,Toch enigszins anti Trump,
25861673,2946284,10729048,Enigszins bevooroordeeld,Anders,,
25861673,2946285,10729049,Onbevooroordeeld,Anders,,
25861673,2946286,10729050,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946287,10729051,Onbevooroordeeld,Anders,,
25861673,2946288,10729052,Enigszins bevooroordeeld,Anders,"Wat oud nieuws, was ook al bekend na de eerste ramp met dit type vliegtuig",
25861673,2946289,10729053,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946292,10729357,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946293,10729358,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946294,10729359,Enigszins bevooroordeeld,Progressief,,
25861673,2946295,10729360,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946297,10729362,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946298,10729363,Bevooroordeeld,Anders,,
25861673,2946309,10730056,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946310,10730058,Redelijk onbevooroordeeld,Anders,,
25861673,2946311,10730068,Redelijk onbevooroordeeld,Links,,
25861673,2946312,10730069,Redelijk onbevooroordeeld,Conservatief,,
25861673,2946314,10730394,Onbevooroordeeld,Niet bevooroordeeld,,
25861673,2946315,10730395,Redelijk onbevooroordeeld,Anders,,
25861676,2981176,10771630,Onbevooroordeeld,Niet bevooroordeeld,,
25861676,2981183,10771795,Onbevooroordeeld,Niet bevooroordeeld,,
25861676,2981237,10772704,Onbevooroordeeld,Niet bevooroordeeld,,
25861676,2981239,10772706,Onbevooroordeeld,Niet bevooroordeeld,,
25861676,2981243,10772879,Onbevooroordeeld,Niet bevooroordeeld,,
25861710,2987555,10778906,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861710,2987642,10779954,Weet niet / onmogelijk om te bepalen,Weet niet,,
25861710,2987677,10780283,Onbevooroordeeld,Niet bevooroordeeld,,
25861711,2912949,10673778,Weet niet / onmogelijk om te bepalen,Weet niet,volgens mij klopt deze tekst niet bij de papieren zak....,zie boven
25861711,2913577,0,Weet niet / onmogelijk om te bepalen,Rechts,,
25861711,2913581,10673620,Weet niet / onmogelijk om te bepalen,Anders,,
25861711,2913583,0,Weet niet / onmogelijk om te bepalen,Weet niet,Ik vind dit een vreemde enquete en kan me niet aan de indruk onttrekken dat deze teksten niet bij de artikelen passen,zie boven
25861711,2980793,10770818,Onbevooroordeeld,Anders,,
25861711,2980878,10772081,Weet niet / onmogelijk om te bepalen,Anders,,
25861711,2980924,10772697,Onbevooroordeeld,Anders,,
25861711,2980969,10773661,Weet niet / onmogelijk om te bepalen,Anders,,
25861711,2980970,10773662,Redelijk onbevooroordeeld,Anders;Weet niet,,
25861713,3006492,10803043,Enigszins bevooroordeeld,Anders,,
25861713,3006493,10803044,Enigszins bevooroordeeld,Progressief,,
25861713,3006494,10803045,Enigszins bevooroordeeld,Progressief,,
25861713,3006495,10803046,Bevooroordeeld,Weet niet,,
25861713,3006496,10803048,Redelijk onbevooroordeeld,Progressief,,
25861713,3006511,10803181,Redelijk onbevooroordeeld,Anders,,
25861713,3006512,10803182,Redelijk onbevooroordeeld,Anders,,
25861713,3006513,10803196,Redelijk onbevooroordeeld,Anders;Niet bevooroordeeld,,
25861713,3006514,10803197,Redelijk onbevooroordeeld,Anders,,
25861713,3006516,10803242,Redelijk onbevooroordeeld,Anders,,
25861713,3006518,10803257,Redelijk onbevooroordeeld,Anders,,
25861713,3006519,10803258,Bevooroordeeld,Anders,,
25861713,3006520,10803262,Redelijk onbevooroordeeld,Anders,,
25861713,3006521,10803263,Redelijk onbevooroordeeld,Anders,,
25861713,3006522,10803264,Redelijk onbevooroordeeld,Anders,,
25861713,3006523,10803265,Redelijk onbevooroordeeld,Anders,,
25861719,2974212,10762398,Onbevooroordeeld,Niet bevooroordeeld,,
25861719,2974214,10762767,Onbevooroordeeld,Niet bevooroordeeld,,
25861719,2974215,10762768,Onbevooroordeeld,Niet bevooroordeeld,,
25861719,2974240,10762995,Enigszins bevooroordeeld,Links,,
25861741,2923015,10686279,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923017,10686275,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923021,0,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923023,10686348,Redelijk onbevooroordeeld,Rechts,,
25861741,2923024,10686404,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923025,0,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923026,10685498,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923027,10685499,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923028,10686233,Onbevooroordeeld,Niet bevooroordeeld,,
25861741,2923029,10685997,Onbevooroordeeld,Niet bevooroordeeld,,
